source,edge_id,osm_way_id,direction,node_count,first_node_id,last_node_id,highway,access_status,access_reason,structure_status,oneway,oneway_bicycle,junction,bicycle,access,vehicle,surface,smoothness,tracktype,bridge,tunnel,covered,layer,selected_for_profile
live,osm-way-67079392-forward,67079392,forward,10,810386654,1459353807,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-67079392-reverse,67079392,reverse,10,1459353807,810386654,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-67331999-forward,67331999,forward,9,813247889,2462558697,path,admissible,bicycle=yes,normal,,,,yes,,,ground,,,,,,,False
live,osm-way-67331999-reverse,67331999,reverse,9,2462558697,813247889,path,admissible,bicycle=yes,normal,,,,yes,,,ground,,,,,,,False
live,osm-way-70560176-forward,70560176,forward,17,842046220,842046236,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,ground,,,,,,,False
live,osm-way-70560176-reverse,70560176,reverse,17,842046236,842046220,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,ground,,,,,,,False
live,osm-way-70560177-forward,70560177,forward,97,842046254,864982971,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-70560177-reverse,70560177,reverse,97,864982971,842046254,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-70560178-forward,70560178,forward,8,864982971,11627617357,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,ground,,,,,,,False
live,osm-way-70560178-reverse,70560178,reverse,8,11627617357,864982971,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,ground,,,,,,,False
live,osm-way-70560224-forward,70560224,forward,14,842047272,1214599847,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-70560224-reverse,70560224,reverse,14,1214599847,842047272,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-70560603-forward,70560603,forward,63,1950639383,842055196,track,admissible,bicycle=yes,normal,,,,yes,,,gravel,very_bad,grade2,,,,,False
live,osm-way-70560603-reverse,70560603,reverse,63,842055196,1950639383,track,admissible,bicycle=yes,normal,,,,yes,,,gravel,very_bad,grade2,,,,,False
live,osm-way-71809489-forward,71809489,forward,4,327412682,853408691,unclassified,admissible,highway=unclassified cyclable by default,bridge,,,,,,,,,,yes,,,1,False
live,osm-way-71809489-reverse,71809489,reverse,4,853408691,327412682,unclassified,admissible,highway=unclassified cyclable by default,bridge,,,,,,,,,,yes,,,1,False
live,osm-way-71809490-forward,71809490,forward,3,853408691,327412685,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-71809490-reverse,71809490,reverse,3,327412685,853408691,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-71809492-forward,71809492,forward,16,13254365944,13254365964,service,admissible,highway=service cyclable by default,normal,,,,,,,unpaved,,,,,,,False
live,osm-way-71809492-reverse,71809492,reverse,16,13254365964,13254365944,service,admissible,highway=service cyclable by default,normal,,,,,,,unpaved,,,,,,,False
live,osm-way-71809493-forward,71809493,forward,19,327412721,9581961234,path,review,highway=path carries no bicycle permission,normal,,,,,,,ground,,,,,,,False
live,osm-way-71809493-reverse,71809493,reverse,19,9581961234,327412721,path,review,highway=path carries no bicycle permission,normal,,,,,,,ground,,,,,,,False
live,osm-way-72239924-forward,72239924,forward,56,6331681342,858528077,track,review,highway=track carries no bicycle permission,normal,,,,,,,gravel,,grade2,,,,,False
live,osm-way-72239924-reverse,72239924,reverse,56,858528077,6331681342,track,review,highway=track carries no bicycle permission,normal,,,,,,,gravel,,grade2,,,,,False
live,osm-way-72248356-forward,72248356,forward,14,842044650,2406999786,track,review,highway=track carries no bicycle permission,normal,,,,,,,gravel,,,,,,,False
live,osm-way-72248356-reverse,72248356,reverse,14,2406999786,842044650,track,review,highway=track carries no bicycle permission,normal,,,,,,,gravel,,,,,,,False
live,osm-way-72248361-forward,72248361,forward,230,842044422,842044625,path,review,highway=path carries no bicycle permission,normal,,,,,,,ground,,,,,,,False
live,osm-way-72248361-reverse,72248361,reverse,230,842044625,842044422,path,review,highway=path carries no bicycle permission,normal,,,,,,,ground,,,,,,,False
live,osm-way-72248374-forward,72248374,forward,18,858596186,13204895396,track,review,highway=track carries no bicycle permission,normal,,,,,,,gravel,bad,grade1,,,,,False
live,osm-way-72248374-reverse,72248374,reverse,18,13204895396,858596186,track,review,highway=track carries no bicycle permission,normal,,,,,,,gravel,bad,grade1,,,,,False
live,osm-way-72249012-forward,72249012,forward,11,332196841,2406999792,track,review,highway=track carries no bicycle permission,normal,,,,,,,gravel,,,,,,,False
live,osm-way-72249012-reverse,72249012,reverse,11,2406999792,332196841,track,review,highway=track carries no bicycle permission,normal,,,,,,,gravel,,,,,,,False
live,osm-way-72249610-forward,72249610,forward,230,1135313998,858596344,track,review,highway=track carries no bicycle permission,normal,,,,,,,gravel,,grade2,,,,,False
live,osm-way-72249610-reverse,72249610,reverse,230,858596344,1135313998,track,review,highway=track carries no bicycle permission,normal,,,,,,,gravel,,grade2,,,,,False
live,osm-way-72547076-forward,72547076,forward,41,5811673047,1342238088,track,review,highway=track carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-72547076-reverse,72547076,reverse,41,1342238088,5811673047,track,review,highway=track carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-72576394-forward,72576394,forward,4,1342241742,1342236910,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-72576394-reverse,72576394,reverse,4,1342236910,1342241742,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-72576865-forward,72576865,forward,18,466210081,861458143,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-72576865-reverse,72576865,reverse,18,861458143,466210081,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-72577648-forward,72577648,forward,8,1399837860,861458156,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-72577648-reverse,72577648,reverse,8,861458156,1399837860,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-72580222-forward,72580222,forward,7,1697905223,1343023352,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-72580222-reverse,72580222,reverse,7,1343023352,1697905223,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-72592428-forward,72592428,forward,13,1342237386,1697905002,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-72592428-reverse,72592428,reverse,13,1697905002,1342237386,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-72593628-forward,72593628,forward,81,864982971,864982908,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-72593628-reverse,72593628,reverse,81,864982908,864982971,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-72608671-forward,72608671,forward,24,1133889936,1971788943,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-72608671-reverse,72608671,reverse,24,1971788943,1133889936,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-72611345-forward,72611345,forward,41,5811673792,368005828,path,review,highway=path carries no bicycle permission,normal,,,,,,,ground,,,,,,,False
live,osm-way-72611345-reverse,72611345,reverse,41,368005828,5811673792,path,review,highway=path carries no bicycle permission,normal,,,,,,,ground,,,,,,,False
live,osm-way-72611353-forward,72611353,forward,14,1342236997,1342245413,track,review,highway=track carries no bicycle permission,normal,,,,,,,ground,,,,,,,False
live,osm-way-72611353-reverse,72611353,reverse,14,1342245413,1342236997,track,review,highway=track carries no bicycle permission,normal,,,,,,,ground,,,,,,,False
live,osm-way-72860806-forward,72860806,forward,240,842055249,864678566,path,admissible,bicycle=yes,normal,,,,yes,,,,,,,,,,False
live,osm-way-72860806-reverse,72860806,reverse,240,864678566,842055249,path,admissible,bicycle=yes,normal,,,,yes,,,,,,,,,,False
live,osm-way-72881424-forward,72881424,forward,22,8413105518,332196915,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-72881424-reverse,72881424,reverse,22,332196915,8413105518,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-72881426-forward,72881426,forward,25,332196822,8413090736,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-72881426-reverse,72881426,reverse,25,8413090736,332196822,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-72881427-forward,72881427,forward,42,864982559,864982610,path,admissible,bicycle=yes,normal,,,,yes,,,,,,,,,,False
live,osm-way-72881427-reverse,72881427,reverse,42,864982610,864982559,path,admissible,bicycle=yes,normal,,,,yes,,,,,,,,,,False
live,osm-way-72886320-forward,72886320,forward,20,1324907884,7479215795,track,review,highway=track carries no bicycle permission,normal,,,,,,,ground,,grade2,,,,,False
live,osm-way-72886320-reverse,72886320,reverse,20,7479215795,1324907884,track,review,highway=track carries no bicycle permission,normal,,,,,,,ground,,grade2,,,,,False
live,osm-way-72886997-forward,72886997,forward,8,13260195210,1343023558,track,review,highway=track carries no bicycle permission,normal,,,,,,,ground,,grade2,,,,,False
live,osm-way-72886997-reverse,72886997,reverse,8,1343023558,13260195210,track,review,highway=track carries no bicycle permission,normal,,,,,,,ground,,grade2,,,,,False
live,osm-way-72898374-forward,72898374,forward,36,518445630,3348764677,tertiary,admissible,highway=tertiary cyclable by default,normal,yes,,,,,,asphalt,,,,,,,False
live,osm-way-76178976-forward,76178976,forward,14,312353247,898888613,residential,admissible,highway=residential cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-76178976-reverse,76178976,reverse,14,898888613,312353247,residential,admissible,highway=residential cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-79055351-forward,79055351,forward,27,898870369,923980152,residential,admissible,highway=residential cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-79055351-reverse,79055351,reverse,27,923980152,898870369,residential,admissible,highway=residential cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-79055352-forward,79055352,forward,15,898870358,923980158,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-79055352-reverse,79055352,reverse,15,923980158,898870358,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-79055353-forward,79055353,forward,2,923980137,1459313321,residential,admissible,highway=residential cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-79055353-reverse,79055353,reverse,2,1459313321,923980137,residential,admissible,highway=residential cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-79055354-forward,79055354,forward,3,923980139,9366588869,tertiary,admissible,highway=tertiary cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-79055354-reverse,79055354,reverse,3,9366588869,923980139,tertiary,admissible,highway=tertiary cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-85646308-forward,85646308,forward,8,9183030463,9949418755,tertiary,admissible,highway=tertiary cyclable by default,normal,,,,,,,asphalt,good,,,,,,False
live,osm-way-85646308-reverse,85646308,reverse,8,9949418755,9183030463,tertiary,admissible,highway=tertiary cyclable by default,normal,,,,,,,asphalt,good,,,,,,False
live,osm-way-85646316-forward,85646316,forward,231,1116026390,993645193,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-85646316-reverse,85646316,reverse,231,993645193,1116026390,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-85650741-forward,85650741,forward,151,993712986,5972959570,track,review,highway=track carries no bicycle permission,normal,,,,,,,,,grade2,,,,,False
live,osm-way-85650741-reverse,85650741,reverse,151,5972959570,993712986,track,review,highway=track carries no bicycle permission,normal,,,,,,,,,grade2,,,,,False
live,osm-way-85650748-forward,85650748,forward,46,993713406,1978212670,path,review,highway=path carries no bicycle permission,normal,,,,,,,unpaved,,,,,,,False
live,osm-way-85650748-reverse,85650748,reverse,46,1978212670,993713406,path,review,highway=path carries no bicycle permission,normal,,,,,,,unpaved,,,,,,,False
live,osm-way-88776960-forward,88776960,forward,8,1030333679,1030333689,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-88776960-reverse,88776960,reverse,8,1030333689,1030333679,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-88776961-forward,88776961,forward,14,1030333690,1030333682,residential,admissible,highway=residential cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-88776961-reverse,88776961,reverse,14,1030333682,1030333690,residential,admissible,highway=residential cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-88776962-forward,88776962,forward,2,1030333688,1030333685,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-88776962-reverse,88776962,reverse,2,1030333685,1030333688,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-88776964-forward,88776964,forward,4,1030333687,1030333678,residential,admissible,highway=residential cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-88776964-reverse,88776964,reverse,4,1030333678,1030333687,residential,admissible,highway=residential cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-89564023-forward,89564023,forward,5,312162584,1038228551,service,admissible,highway=service cyclable by default,normal,no,,,,,,asphalt,,,,,,,False
live,osm-way-89564023-reverse,89564023,reverse,5,1038228551,312162584,service,admissible,highway=service cyclable by default,normal,no,,,,,,asphalt,,,,,,,False
live,osm-way-91229697-forward,91229697,forward,2,898870371,1058940224,residential,admissible,highway=residential cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-91229697-reverse,91229697,reverse,2,1058940224,898870371,residential,admissible,highway=residential cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-91229698-forward,91229698,forward,5,898870329,1058940220,path,review,highway=path carries no bicycle permission,normal,yes,no,,,,,asphalt,,,,,,,False
live,osm-way-91229698-reverse,91229698,reverse,5,1058940220,898870329,path,review,highway=path carries no bicycle permission,normal,yes,no,,,,,asphalt,,,,,,,False
